Unnamed: 0,Tweet,Date,Username,Hashtags,Category
173,"@CPCB_OFFICIAL Causing pollution on road, unfit outdated tum tum vehicle unchecked by Pune RTO &amp; Pune Traffic police. Runs regularly in Pune- Bangalore highway from Katraj towards Warje. ",2019-12-21 12:04:44+00:00,ashwath095,,Traffic
174,"@Office_of_BSY @drashwathcn sir, It is good to move, I am guessing AI-based Auto Traffic Violation generation solution would be launched, soon... Bangalore started using AI / Data Science - It will help plan road/flyover and etc, based on Data ",2019-12-21 06:19:47+00:00,AmbesangeSat,,Traffic
175,#Bengaluru #Bangalore #Karnataka @BBMP_MAYOR @BJP4India @BSYBJP @bbmpcommr @LogicalIndians @citizenmatters @BlrCityPolice @blrcitytraffic White topping of Mysuru road to Town hall flyover #whitetopping #Help #pollution #Traffic #RoadSafety #Public #Planning,2019-12-21 02:31:05+00:00,p_c79,#Bengaluru #Bangalore #Karnataka #whitetopping #Help #pollution #Traffic #RoadSafety #Public #Planning,Traffic
176,"Peaceful protest is not blocking important main busy road in Bangalore....!! Why should we spend hours in traffic, wasting precious time because of these idiotic protests...!! Let him sleep in pavement and protest, Nobody would ask him",2019-12-20 10:00:44+00:00,SudarshanSanje2,,Traffic
177,"as traffic grows and central and other states keen to establish Rail/Air Links and even expressways connecting to it. Like Bangalore to Other places connectivity through air/rail/road, every state wants to establish when asked... @NammaKalaburagi @drashwathcn @UmeshJadhav_BJP",2019-12-20 03:55:36+00:00,AmbesangeSat,,Traffic
178,"I find one of the main reason for Bangalore traffic is 'REFUSAL OF AUTO DRIVERS TO TAKE THE PASSENGERS TO THE DESTINATIONS. I walked 1km to get an auto, 10 driver's refused in wind tunnel road, so pathetic conditions in Bangalore. Pl introduce prepaid autos.",2019-12-20 03:29:08+00:00,RAJANvKOKKURI,,Traffic
179,Why Govt allowed them to do prayer on road blocking traffic and disturbing peace in Bangalore. ,2019-12-19 10:04:32+00:00,jitenbdvt,,Traffic
180,"Crossed Koramangala, Richmond Road, Majesty. Nothing but the usual humdrum of Bangalore traffic. #peace",2019-12-19 09:18:29+00:00,itsumac,#peace,Traffic
181,"People have blocked road jamming traffic in Bangalore Townhall, most of them don’t even know about the CAA law, they r just shouting calling ajadi, but from what. Normal public suffering bcos of these miscreants",2019-12-19 07:40:57+00:00,Abhk18,,Traffic
182,Can we get a contact number to speak to the concerned? Your cab/auto drivers are accountable and can help regulate traffic by supporting Bus Priority lanes in Bangalore on outer ring road.,2019-12-19 03:26:03+00:00,lalli_bv,,Traffic
183,Thanks @BBMP_MAYOR @BBMPCOMM working on very very urgent issue of Bangalore. Road and traffic comes at second priority :),2019-12-18 22:43:07+00:00,jagdishdasani,,Traffic
184,"Footpath on Infantry road under @highgroundtrfps is a parking lot for Bounce scooter. Why should I not park. @bounceshare you are curse on Bangalore traffic. Rectify before its too late. @D_Roopa_IPS - Please Your intervention is urgently required,",2019-12-18 06:11:13+00:00,Kalappak,,Traffic
185,All the more traffic in an already narrow crowded road.. Perfect Bangalore setup!,2019-12-17 20:31:56+00:00,gowda_bhagavan,,Traffic
186,More traffic snarls coming to Bangalore. Everyday hear about some road (and busy ones) getting closed and traffic dicersion for weeks for repairs. @BBMPCOMM @blrcitytraffic @BBMP_MAYOR,2019-12-17 11:52:37+00:00,austin_scaria,,Traffic
187,"@blrcitytraffic I pray to Bangalore traffic police plz do something for reckless high speed school buses and tankers lorries in my area(ananthnagar, EC phase 2; sampige nagar ; ramasagara village road)Monthly average 5-6 deadly accident are happening.yesterday 3 lost thr lives.",2019-12-17 04:49:06+00:00,Triptit18662884,,Traffic
188,Today's stats....32 trucks. It's almost a month we have been following up to have the ill-legally parked sand and jelly trucks removed from the road curb. All promise and no action. Shame on you Bangalore BAIL &amp; NE traffic police. Whom are you protecting ?,2019-12-17 02:42:52+00:00,DHKUMAR45,,Traffic
189,"@CMofKarnataka @nitin_gadkari @NHAISocialmedia @DVSadanandGowda old Madras road, the road which connects Bangalore to Tirupati, Chennai as well Is a very busy road Hoskote needs a flyover,there are people crossing the road blocking traffic movement and it's very dangerous as well",2019-12-16 02:45:03+00:00,mohansridhar2,,Traffic
190,"Most traffic websites talk about how they offer quality visitors, but in fact they use BOTS or AUTOMATED PROGRAMS . WE DON'T DO THAT!! We provide UNIQUE and REAL visitors, increasing your website traffic and boosting alexa rankings. http://SocialSpinner.net #websitetraffic",2019-11-04 17:19:26+00:00,SocialSpinner1,#websitetraffic,Traffic
191,Will not be feasible for one big reason - the inaccessibility of Bangalore airport. Most will prefer to take train or road to Shimoga. Traffic and cost to Blr airport is a disaster.,2019-12-15 02:51:41+00:00,simpleharish,,Traffic
192,Bangalore traffic is getting on my nerves.Took 1 hr from nice road crossing to jayadeva a distance of only 7km. #bangaloretraffic,2019-12-14 18:18:44+00:00,AkbarJibran,#bangaloretraffic,Traffic
193,Bangalore has grown populous with ever increasing traffic. Narrow roads build up the congestion. Corporate companies and IT Parks with acres of land should willingly give away 50ft road side area for roads to broaden. What say Bengaluru?,2019-12-14 16:33:45+00:00,amty_mist,,Traffic
194,"60 ft road in Chandra Layout, Vijayanagar Bangalore 0 40 is a Busy road. Traffic police diligently tow the vehicles parked in the invalid side of odd-even scheme everyday. But 25% of the road is being blocked by shopo owners. Have police not noticed this one or turning blind eye. ",2019-12-14 08:12:55+00:00,karsolene,,Traffic
195,"Bangalore metro phase 2 construction in BTM is going on from last more than 2 years, still not complete. 60% of road is captured for construction. No deadline. Traffic moves inch by inch. Everyday ambulance stuck and some people died in ambulance only. #bmrcl #PMOI",2019-12-14 08:10:39+00:00,mukeshcusat,#bmrcl #PMOI,Traffic
196,Who the hell was in charge of traffic police in Bangalore today? Every f*cking road is closed and jammed and the cops are busy picketing and checking for drunk driving. Who will manage traffic boss?? Something that takes 45-50 mins daily took 1hr 45 mins today.,2019-12-13 18:39:36+00:00,THat_anta,,Traffic
197,"Buses in Bangalore ply on narrower roads than this, so road width isn’t a problem. Only a mass transit system can remove the traffic jam, since presently the only way to reach from one side to the other is by a private vehicle. 1 bus = upto 70 pvt vehicles ",2019-12-13 15:47:19+00:00,bengawalk,,Traffic
198,"Also I propose to introduce RO RO service b/n Mangalore to Bangalore(to ferry commercial vehicles), as the current condition of #NH75 (highway connecting Bangalore to Mangalore) is worse. The traffic on the road can be reduced if RO RO is introduced ASAP.",2019-12-13 10:24:47+00:00,ajithkamath588,#NH75,Traffic
199,"Non Delhites in Bangalore makes fun of #AAP. Then majority of married mid age professional usually talks about the high fees of education of their children, no road, water and traffic problem. Yet, they vote for BJP bcoz ""Papa ne bola bjp ko dena"" who lives in Jaipur.#CABProtest",2019-12-12 18:59:59+00:00,yoursamar,#AAP #CABProtest,Traffic
200,"@PiyushGoyal @PiyushGoyalOffc Namaskar piyushgoyal ji, I am basically from Bangalore ji, as you know Bengaluru is fully jam packed with traffic and people around during the peak hours it is a nightmare to travel through road ways as it takes minimum 2hrs to 3hrs to reach",2019-12-12 17:47:10+00:00,Iyengar64,,Traffic
201,Wasting so much time in traffic due to unplanned mail road closure in Bangalore. Such a pathetic infrastructure this city has and nobody cares #patheticbangaloretraffic #shameonbbmp,2019-12-12 12:35:37+00:00,gupshr42,#patheticbangaloretraffic #shameonbbmp,Traffic
202,@BangaloreMirror @BangaloreTimes1 please cover the menace if shared scooters being left randomly anywhere including blocking footpaths. Walking in central bangalore has become impossible without having to get onto the road in traffic due do these. ,2019-12-12 04:38:37+00:00,pktweet3,,Traffic
203,@blrcitytraffic @OnlineDeals_IN still the situation is same.. Bangalore Traffic police not bothered about anything. Only focused on collecting money it seems Police stand near the parked vehicles on road and service lane and doing nothing Clearly shows CORRUPTION!!!,2019-12-12 03:30:44+00:00,mak2702,,Traffic
204,"#IncredibleIndia ""Mannequins dressed up as traffic police have been placed on roads in the southern city of #Bangalore. It's hoped drivers will mistake them for real police and think twice about breaking the rules of the road."" ",2019-12-11 20:32:35+00:00,urbanvoicesin,#IncredibleIndia #Bangalore,Traffic
205,"Dear @BSYBJP appaji, and Gadkari ji, Plz plan for peripheral outer ring road for Bangalore. It will reduces traffic, time and fuel waste at city roads.",2019-12-11 14:56:42+00:00,Reddy_7304,,Traffic
206,"Go to nice road, reach Jalahalli through PES toll, then to Yelahanka to airport. Do not believe Google maps. Even god cannot solve Bangalore traffic problems.",2019-12-11 13:35:58+00:00,raghuynt,,Traffic
207,"One Way Entry on New Thippasandra Main Road, Bangalore-Traffic Policemen inactive!! ",2019-12-11 09:55:58+00:00,mkr19,,Traffic
208,@CPBlr many Uber/Ola/other taxis are parked in front of Hosmat Hospital. It is an important road for Bangalore traffic and should not be allowed to be blocked by such taxis,2019-12-11 08:08:08+00:00,jitu70069205,,Traffic
209,#Bangalore roads &amp; traffic worsening day by day. Useless white toppings in diary circle road. No progressive improvement from this government #silkboard,2019-12-11 04:48:20+00:00,sri_leaks,#Bangalore #silkboard,Traffic
210,"Dear @BSYBJP Sir, In your term plz plan for outer peripheral ring road for Bangalore. Dear @nitin_gadkari ji ,, plz approve for it. Sure it will reduce max traffic at city.",2019-12-11 02:08:50+00:00,Reddy_7304,,Traffic
211,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Traffic
212,@BSYBJP Dear sir Everday we are facing sever traffic jam in NICE ROAD TOLL in Bangalore for day to day commute to office. You are requested to instruct to implement FASTAG for easy movements without TRAFFIC JAM in NICE TOLL even for other than NATIONAL HWAY,2019-12-11 02:01:17+00:00,jagadeesha_kt,,Traffic
213,"Good weather and employment opportunities the only attractions to #Bangalore ..a city with chaotic traffic, horrible #whitetopping mimicry and most arrogant public servants. A 100 Mtrs. road remains dangerous up to 4 months despite of several complaint and requests. @BBMPCOMM",2019-12-10 14:44:19+00:00,Ravish_Ojha007,#Bangalore #whitetopping,Traffic
214,@TimesNow @ArnabGoswamiRtv @acpcentraltrf @blrcitytraffic Busy road Vivekananda road Bangalore Traffic jam for more thn half hr on many roads just bec CM Yeddyurappa was passing #vipculture #stopvipculture We vote for these and we wait in such long traffic? Is this justified ,2019-12-10 14:10:12+00:00,amitwadkar4,#vipculture #stopvipculture,Traffic
215,@BBMPCOMM @blrcitytraffic The current implementation of dedicated bus lane will not solve the traffic menace on Outer Ring Road nor will increase effectiveness of public transport significantly. Does BBMP/ Bangalore Traffic police have the hourly traffic segregation details?,2019-12-10 12:35:05+00:00,santosh_sthy,,Traffic
216,"Body: In a traffic jam in Bangalore. Everything stationary and packed in. Nothing to do but wait. Mind: Gonna take my horse to the old Town road, am gonna ride till i can't no more Can't nobody tell me Nothin",2019-12-10 08:11:27+00:00,theevilp,,Traffic
217,Olden days : U need to concentrate only how you are riding on road Nowadays : U are supposed to look carefully who is coming in your way too #Traffic #Bangalore #BangaloreTraffic,2019-12-10 07:00:45+00:00,RoyalRamesh_007,#Traffic #Bangalore #BangaloreTraffic,Traffic
218,"Development faster than ever,I think U hv wrong figures.traffic is worst in Bangalore all road's situation is worst,flyover work is in progress of that speed it looks like it will not get over in 2019 but definitely in 2119. Yes #ModiParVishwasHai 2119 mai kaam pura hoga #IRR",2019-12-09 18:42:47+00:00,mit_rakesh,#ModiParVishwasHai #IRR,Traffic
219,Please solve traffic and road situation in Bangalore. Bangalore has worst infra despite being an IT hub.,2019-12-09 15:09:15+00:00,navinks,,Traffic
220,Roadside repair or vehicle recovery in case of breakdown/road traffic accident to nearest Lakshmi Hyundai workshop Book a Service Appointment Now! Know more: http://bit.ly/37mie6A or Call: 9900022825 #LakshmiHyundai #HyundaiIndia #Service #HyundaiCars #Bangalore ,2019-12-09 12:59:20+00:00,hyundai_lakshmi,#LakshmiHyundai #HyundaiIndia #Service #HyundaiCars #Bangalore,Traffic
221,"It’s so rare to have wide roads in Bangalore that where they have them, they name the road after itself. Like right now I’m stuck in traffic on “Double Road”.",2019-12-09 12:28:04+00:00,rajatagr,,Traffic
222,Thank you sir for your kind wishes. Also could you please take action on high traffic on Bangalore Outer Ring Road.,2019-12-09 12:03:06+00:00,rajangce,,Traffic
223,"@blrcitytraffic @KRPURATRAFFIC @whitefieldtrfps @halairporttrfps Is traffic rules not applicable in Hoodi area? Or is Hoodi not part of Bangalore? Hundreds of vehicles go in wrong route, unauthorized U turns, footpaths encroached in Hoodi main road.",2019-12-09 04:41:14+00:00,Rajesh14880593,,Traffic
224,Traffic cop pulled me stating I jumped traffic signal which I didn't. At Vital Mallya Road. God bless Bangalore Traffic Police. @blrcitytraffic,2019-12-08 13:30:38+00:00,rajas_black,,Traffic
225,"Thanks for being and supporting me as, we have volunteere service civil defences and traffic warden supporting us in Bangalore on all way ,but as a public we need to cooperate police, if public get free let's go with awarness camp every week ends monthly once",2019-12-08 07:55:42+00:00,ShobhaGowdainc,,Traffic
226,"Great sir. Pls introduce in Bangalore also we need local trains like Mumbai and Chennai. We are really suffering due to heavy road traffic , your personal intervention required sir.",2019-12-07 23:57:21+00:00,srivanchiyamga1,,Traffic
227,@BBMPCOMM Cost of white toppings on #Bangalore roads Vs. Cost of #fuel waste due to #Traffic Wish you could have witnessed the traffic between Banaswadi to Nagwara on ring road,2019-12-07 15:01:29+00:00,Ravish_Ojha007,#Bangalore #fuel #Traffic,Traffic
228,"Things raindrops hurtling toward Bangalore see: That one road near Garuda Mall with legal contra-flow traffic, all the other roads with *illegal* contra-flow traffic, and usable cycle lanes across Jayanagar. Okay, maybe not that last one. #bangalorerains",2019-12-07 13:27:40+00:00,rainbotblr,#bangalorerains,Traffic
229,"Horrifying traffic, cattle adds further problem ..Kanakapura road,BTM , JP Nagar all parts of Bangalore south they are free to roam &amp; eat plastic garbage dangerous to animal and human leading to cancer..Sad no one bothers ",2019-12-07 09:52:31+00:00,Ganesh52761634,,Traffic
230,If you are planning to go to Bangalore airport thru outer ring road add another 40mins to your travel to be on the safe side . There is a HUGEEE traffic slow down due to white topping work .. #bangalore #traffic #roadblock,2019-12-07 06:22:25+00:00,amsanjeev,#bangalore #traffic #roadblock,Traffic
231,"Better first concentrate on filling potholes across Bangalore and concentrate on controlling the traffic.. don't waste time in such nonsense initiative which will never gonna work. Just see unethical traffic road block near Forum, Koramangala. Which is troubling thousands of ppl",2019-12-06 17:53:43+00:00,sachinkoppar,,Traffic
232,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Traffic
233,"Today's been an amazing day so far. I'm not even home yet & it's just been fucking amazing! After my @Ola_Bangalore auto took me through a longer route stating that the main road has heavy traffic congestion, lo and behold the alternative route was absolutely packed also.",2019-12-06 14:51:16+00:00,ItsSunnyAtNight,,Traffic
234,"@blrcitytraffic Dear Bangalore traffic police kindly, ask auto drivers of Harlur road, which connects electroniccity, hosa road junction. Most of the share autos are do rashdriving and rushes to go into the opposite lane and it creates traffic,",2019-12-06 11:48:18+00:00,MohanYellappan,,Traffic
235,Bangalore really needs to go the London way.The traffic in London is also MISERABLE so walking/cycling to any distance under 7-8 kms in London is faster than going by road. So everyone just walks everywhere or takes the tube because London is SO walkable. Make Bangalore walkable!,2019-12-06 11:07:27+00:00,Full_Meals,,Traffic
236,"Pedestrians Movement Blocked due to Barricade put up,New Thippasandra , Bangalore..does this house owner want pedestrians to walk only on the road against peak traffic?? ",2019-12-06 06:24:00+00:00,mkr19,,Traffic
237,"Half footpath around New Thippasandra locality, Bangalore &amp; Pedestrians have to walk on the road &amp; manage to maintain their balance against peak traffic!! ",2019-12-06 06:16:31+00:00,mkr19,,Traffic
238,There is serious congestion in CMH road start near metro station as the road has been closed. It is a minor work happening all over the bangalore without closing the entire road. This is causing huge traffic jam every day. Just one or no cops to regulate traffic. Please fix this.,2019-12-06 05:15:27+00:00,apraveenkumar,,Traffic
239,"Dear sir @PMOIndia , @narendramodi , pls help, residents of Bangalore r suffering due to continuous road construction work for last 20 yrs resulting road closures &amp; traffic jams. Students r missing schools exams. Pls stop white topping work. #NoWhiteTopping #ForumMallTrafficMess",2019-12-05 06:08:54+00:00,Sandeep70145915,#NoWhiteTopping #ForumMallTrafficMess,Traffic
240,BJPS's 'traffic jam bhagya' on Hosur Road bangalore.. vehicles stranded for kilometers on both sides... their white topping of roads leading to the IT Corridor hub without proper planning has led to total chaos ,2019-12-05 03:41:05+00:00,Anil73P,,Traffic
241,"something seriously wrong with Bangalore road infrastructure. Metro work, white topping, flyover/underpass — they’ve become causes of traffic jams, not solutions.",2019-12-05 02:43:34+00:00,SobhanaDesikan,,Traffic
242,"Dear sir @PMOIndia , @narendramodi , pls help, residents of Bangalore r suffering due to continuous road construction work for last 20 yrs resulting road closures &amp; traffic jams. Students r missing schools exams. Pls stop white topping work. #NoWhiteTopping #ForumMallTrafficMess",2019-12-05 02:06:08+00:00,Sandeep70145915,#NoWhiteTopping #ForumMallTrafficMess,Traffic
243,@PiyushGoyal @drmsbc @RailMinIndia pls provide 1 extra train from Bayappanahalli to Heelalige just 2stations morning at8.40am from BYPNL. This will help lakhs of daily commuters to avoid high traffic in outer ring road Bangalore,2019-12-04 17:39:04+00:00,Ganesh1287,,Traffic
244,"@Tejasvi_Surya Sir, why is the road near Forum, Madiwala blocked? Why is there so much unnatural traffic jam on this side of Bangalore today? Who can help?",2019-12-04 14:31:27+00:00,SandPuru,,Traffic
245,"Do something about the stray cows that roam around bangalore roads leading to road blocks. Like how the traffic cops tow away bikes n card parked on the streets, find out a mechanism so that stray cows can be kept in animal shelter and released after paying fine.",2019-12-04 09:20:26+00:00,da74759028,,Traffic
246,@CPBlr Sir.... why are the Bangalore traffic police clueless and so inefficient on how to manage the burgeoning traffic. Two wheelers and even taxis merrily ride/ drive on the wrong side of almost every road. And there’s no action,2019-12-04 08:54:24+00:00,ravishant,,Traffic
247,"Most Ladies Too Breaking One Way Rule on New Thippasandra Main Road, Bangalore when Road Works are on too, Traffic Police Turning a Huge Blind Eye To Many Who Break The Traffic Laws!! Laws should be equal for all-Right??",2019-12-04 07:28:02+00:00,mkr19,,Traffic
248,"@GHMCOnline - I agree with you that #Bangalore roads are broken, bad traffic but they have a #pavement to walk in almost every road. Why can not we have walk option across-the-city #Hyderabad @Director_EVDM @TSMAUDOnline @arvindkumar_ias @HiHyderabad @CoreenaSuares2 @KTRTRS – at Adobe Systems",2019-12-04 04:06:26+00:00,lan2in,#Bangalore #pavement #Hyderabad,Traffic
249,"Covered 12 kms in 3 hours on a straight highway, Hosur Road signal to Forum Koramangala #BengaluruTraffic #BBMP #BTP #Bangalore #karnataka #TrafficJam #traffic @BBMPCOMM @acpsouthtrf @btppubliceye",2019-12-03 16:38:33+00:00,Seneorita05,#BengaluruTraffic #BBMP #BTP #Bangalore #karnataka #TrafficJam #traffic,Traffic
250,"I am going to miss my train.Because of white topping on forum road lot of traffic on adugodi road, st. Johns road, madiwala, silkboard.Need to travel by normal bus now #bangaloretrafficpolice #bangaloretraffic #Bangalore #BBMP #fedupwithtraffic",2019-12-03 16:27:02+00:00,Siddalingesh05,#bangaloretrafficpolice #bangaloretraffic #Bangalore #BBMP #fedupwithtraffic,Traffic
251,"Sir can you ask your team to set right sign board properly. 13th main 2nd cross HAL II stage Bangalore 8 landmark Ossicare clinic, coming under Indiranagar traffic police station limits. 13th main is a one way from 100ft road to jeevan bhimanagar ",2019-12-03 16:12:51+00:00,mahesh3028,,Traffic
252,@timesofindia the below is ridiculous. How can people from south Bangalore commute to outer ring road when this and silk board have traffic issues. Are authorities sleeping? ,2019-12-03 14:21:03+00:00,venki212,,Traffic
253,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Traffic
254,"Bangalore's traffic is getting worse day by day. With drivers not following lane discipline, especially bus drivers and improper traffic routing by traffic cops either side to road construction or blockage because of festivities.",2019-12-03 12:23:04+00:00,Wasay_alvi,,Traffic
255,"If you're in Bangalore and not seeing any traffic on road, congratulations you've reached to Chennai @Tejasvi_Surya #bangaloretraffic",2019-12-03 11:34:46+00:00,rahulkuoz,#bangaloretraffic,Traffic
256,"Badly managed.Traffic thrown out of control upto Singsandra &amp; Banerghatta Rd.Pls fix BTM and then do the white topping on the Hosur Rd.We do not have an alt road to reach Kormanagala,ECity from South Bangalore.Terrible planning &amp; even more horrible execution",2019-12-03 06:44:29+00:00,LegendaryCamel2,,Traffic
257,Left side road should be always for public transport is the good idea implemented by Bangalore traffic measures. So that buses are moving fast. பட் இதுக்குள்ளயும் கார்காரன் டூவீலர் காரனுகலாம் உள்ள வர்ரானுக. புடிச்சு ஆளுக்கு 1000 rs fine போட்டு விட்டா பரவால்ல.,2019-12-03 06:35:23+00:00,udhaysan,,Traffic
258,@blrcitytraffic Hi - could you please aeriel survey to find why such a big man-made traffic disaster happened on Hosur road from Electronic city till and beyond MG Road! Hats off to the creativity of Bangalore City Roads and Traffic Management ,2019-12-03 05:54:39+00:00,amar_mohanty,,Traffic
259,"Slowly Bangalore #traffic has started taking a toll on me! I try to optimize time to a minute and now the traffic has become the most unpredictable factor, it is driving me crazy. More than 1.5 hours on road daily is a pain. Add unpredictable availability of cabs ",2019-12-03 05:45:52+00:00,Niteesh22,#traffic,Traffic
260,@SWRRLY @RailMinIndia @drmsbc Sir why you closed carmelaram gate at 6:53 PM and its still closed. You are waiting for Dharmapuri passenger who is at Bangalore East . Are you sick ? You donot know how to run trains . Huge traffic on carmelaram road . @PCMohanMP @ArvindLBJP,2019-12-02 13:33:11+00:00,ami_pam,,Traffic
261,"@bounceshare Today's update on traffic voilation by Bounce Share, allowing users to leave bike at No Parking Area, ITPL Gate3, Whitefield, Bangalore. We are fed up reporting every day on your voilation at this narrow road which is making pedestrians and other public inconvenient ",2019-12-02 12:44:58+00:00,fix_blr,,Traffic
262,"Mam, We are hearing something new in Bangalore. Signal free traffic corridor ( Sounds very nice to hear) ? With elevated highway and 10 lane highway, hosur road can become traffic free. Need some real officers to work on this.",2019-12-02 10:55:49+00:00,luvmyhindustan,,Traffic
263,"Sir, why Bangalore traffic light is switched from Red to Green and vise versa. What happened to all Yellow lights? This action alone causing lot of uncalled for incidents in the middle of the road, when both the parties are right.",2019-12-02 05:18:21+00:00,Kunnekkattu,,Traffic
264,Marthalli to Shivanasamudra 150 kms in 2.5 hrs Marthalli to Sarjapur road 10 kms in 3 hrs that's Bangalore traffic for you.,2019-12-02 02:03:24+00:00,Harami_Nobita,,Traffic
265,Bangalore road traffic at 8am would be the most complex test case for any self-driving car. Thanks to the constant construction digging all over the city and sudden increase in Uber and Ola this is made both worse and better at the same time.,2019-12-01 05:24:57+00:00,vys,,Traffic
266,"There has to be a physical barrier on the right side of the road separating Bus lane from the rest, a yellow line doesn't work as a solution in Bangalore traffic conditions.",2019-11-30 16:40:16+00:00,sgrbn90,,Traffic
267,Jamming #Bangalore traffic even on a PAID toll road (nice road) for a status quo VVIP. What's the excuse? Safety? ,2019-11-30 06:02:20+00:00,sandeeperanti,#Bangalore,Traffic
268,"Can't we do anything for Bangalore traffic? Don't you people feel this is high time we must think of the solutions. There is pothole issue, water scarcity issue,traffic issue, less no.of skywalk to cross the road issue, when will these issues be solved.? Please do something. ",2019-11-30 05:31:35+00:00,PreetiK04533381,,Traffic
269,#Bangalore #Police is at work at night ...on brigade road managing traffic and clearing kiosk created by auto-rickshaw... Happy to meet Mr Raghu Sir ,2019-11-29 22:07:55+00:00,dshubhang,#Bangalore #Police,Traffic
270,I'm from bangalore and when it comes to traffic faced a lot of incidents with it specially in rain season the water comes over the road and blocks the entire city and will take atleast 3 to 4hrs for a travel of just 15min #TerriblyTrafficytales #Yulubike #Yulumove #Yulumiracle,2019-11-29 14:21:46+00:00,NoPlaceForDark,#TerriblyTrafficytales #Yulubike #Yulumove #Yulumiracle,Traffic
271,Bangalore is placing mannequins on the road to scare traffic violators into thinking there’s a cop ahead. Fascinating for so many reasons. ,2019-11-29 13:36:12+00:00,DilliDurAst,,Traffic
272,"Road Safety Awareness Session by Bangalore City Traffic Police Warden Dept, Guest Speaker - Mr. Samuel Henry &amp; Team.. Must know tips #eyeopener #mustknowroadsafetytips Kudos to the Energetic team of Cops !!",2019-11-29 10:20:36+00:00,NishJsr,#eyeopener #mustknowroadsafetytips,Traffic
273,"@acpwesttrf ,@blrcitytraffic Bangalore traffic police can stream line entire KG road,JC road blockages ,why can't now take action on blocking median during peak hour and allow continuous flow from Mmtc bus stand to Mysore road Sirsi junction just take intaitive see results.",2019-11-29 08:06:17+00:00,sunrayblr,,Traffic
274,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Traffic
275,"Most terrible Traffic Tale at Bangalore is App Based Bikes &amp; Culyces are forcing senior citizens, Kids, Women to walk in middle of Road between speeding vehicles and prone to accidents as Yulu users are carelessly leaving vehicles on Road at No-Parking area and no action by YULU ",2019-11-29 07:14:03+00:00,fix_blr,,Traffic
276,"D K shivkumar who has just come out, his own party workers are promoting him for by-poll. Heights of dumbness. People who might vote him are just spectators unaware of the event on the road, blocked traffic at the wee hours of Bangalore.",2019-11-28 16:04:13+00:00,VidyaKu41977566,,Traffic
277,"I heard ppl saying if traffic is nt there bangalore is best city. Bt y we hav so much trffic, no good roads except few plces @BBMPCOMM, eco wrld bckdate road full of dust&amp; wrst of cndition. Next is so many IT cmpanies in same place @deepolice12, thn of course ppl nt flwng rules.",2019-11-28 11:38:20+00:00,AjayPrabhu55,,Traffic
278,Have you ever travelled from bommahali to airport or to kr puram railway station.. If the flight to Delhi takes you 3 hours.. The road trip will take you more than 3 hours to airport.. And you will die in traffic.. Or by breathing the polluted air.. So fix bangalore first,2019-11-27 19:36:42+00:00,samydevi7,,Traffic
279,High traffic road now a days in Bangalore.,2019-11-27 16:45:17+00:00,AZHAppu,,Traffic
280,Just don't accept the offer letter if the company is in #Bangalore Outer ring road. Heavy dust and piled up traffic. Takes 1.5 hours one way from any near by residential area @BangaloreMirror @BangaloreTimes1,2019-11-27 11:57:10+00:00,whitelad3,#Bangalore,Traffic
281,"At the junction of MG Road and Brigade Road, Bangalore traffic police have installed a mannequin dressed in uniform, sort of like an elaborate scarecrow, to ensure people obey rules and don't jump signals. ",2019-11-26 10:50:23+00:00,udupendra,,Traffic
282,"Mumbai City has developed solely depending on railway lines. If there is no local railway facility, in areas like sakinaka, powai, then people struggle as much as bangalore people. Can not deny the fact that despite having local train Mumbai road faces traffic problems.",2019-11-25 15:54:58+00:00,subbu_ks93,,Traffic
283,Really? Are you giving soln or just sarcasm? Let's assume I want to drop someone near Ecospace on the foot of the tech park. I have to enter service road b4 flyover and add to the traffic. How will that solve the Bangalore congestion and speed up traffic?,2019-11-25 14:00:42+00:00,akbose007,,Traffic
284,"Bangalore Traffic Police openly extracting money. @blrcitytraffic @nitin_gadkari @CMofKarnataka @OfficeOfNG Location: Hosur Road, near Jail road junction, below Electronic City flyover. Stopping car for over-speeding, no records of fees collected, no record of speeding check.",2019-11-25 07:35:22+00:00,Asheesh50,,Traffic
285,@SureshAngadi_ please develop Bangalore East Railway Station and allow stoppage for all trains. This will help in utilisation of resources and also help avoid going to cantonment station just 2 Kms away but 20 mins by road due to road traffic jams. Please help.,2019-11-25 05:30:49+00:00,kiranmsj,,Traffic
