Unnamed: 0,Tweet,Date,Username,Hashtags,Category
832,"This is most pathetic work by BWSSB. We hv been waiting for this road 4 almost 2 yrs n as soon as this gets done @bwssbchairman ur people dug it. As part of ur job, road restoration is also part of ur work but that is never done but ur people dug out roads soon after laying",2019-11-23 07:37:34+00:00,genirajeev,,Water
833,kanakapura road has also been designated as one of the 12 high density corridor n work will happen here too dont worry.. bwssb &amp; gail have to complete their work first n then roads will be laid,2019-11-23 07:25:15+00:00,oarhtanirs,,Water
834,Contamination of Kavery water with sewage water is very very serious issue. This happened second time within short duration. Hope the BWSSB realize it and finds a permanent solution before any untoward calamity takes place. ,2019-11-23 06:54:47+00:00,rajendrm,,Water
835,"@BBMPCOMM Sir, BWSSB engineers started sabotaging d road restoration. D photo is near Janatha colony, Anjanadri school, v talked 2 BWSSB engineers, he promised 2 complete d work be4 roads restoration starts on last Thursday, BUT not done!Same 4 #carmelaram rly station road areas!",2019-11-23 06:41:09+00:00,rakshitmca,#carmelaram,Water
836,"@chairmanbwssb E-246455 Dear Sir, Bwssb staff along with the new cauvery water line contractor visited now and the new explanation for no water supply is they FORGOT TO PUT THE CONNECTION! Theyve promised to complete it today.",2019-11-23 05:10:21+00:00,frenchbeard,,Water
837,₹10cr (SWD Railway Bridge - Gubbi X)has been sanctioned for substantial road repairs. This will be actioned post pipe laying work. Schedule: #BWSSB finishes work by Nov/Dec‘19 #BBMP takes 3 months post that (Apr/Mar’20) Not clear yet : ORR - SWD &amp; Gubbi X - Kannur.,2019-11-23 05:03:34+00:00,HennurT,#BWSSB #BBMP,Water
838,"@chairmanbwssb Sir, please the difference between yesterdays water and todays. Since yesterday no water was released we asked for a Bwssb tank. This is what we got. And they blame the sump. Please act E-246455 ",2019-11-23 04:30:08+00:00,frenchbeard,,Water
839,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
840,Just like rest of Bangalore maybe #BWSSB @chairmanbwssb are laying Cauvery pipelines that may have damaged all internet lines in and around the Office. Maybe @BSYBJP could help,2019-11-23 04:26:45+00:00,niteshgbhat,#BWSSB,Water
841,Raised complaint in 1912. line man said problem with underground cable which got cut and fixed by bwssb. Asked us to get this fixed and left. Outcome: Consumer left high and dry to run around with power disruption last 3 days.,2019-11-23 02:25:33+00:00,msmkasim,,Water
842,Very Pathetic situation BBMP Completely Indifferent to this situation and in denial mode or Blame mode to BWSSB,2019-11-23 02:08:11+00:00,csgupta921172,,Water
843,@chairmanbwssb @BBMPCOMM @CMofKarnataka @TomCruise should make his next #missionimpossible on this road work by #BWSSB where 100 meters of road has been dug and not been filled for RECORD 3 WEEKS NOW!!!! ,2019-11-22 16:31:39+00:00,hi2tarun,#missionimpossible #BWSSB,Water
844,We need the pipes completely replaced we don't want a temporary fix like last time. Although the team of bwssb visited the spot the resolution seems to be very fragile we need complete change of pipes . @thekjgeorge @Officeofkjg,2019-11-22 14:28:29+00:00,Vikrammailar,,Water
845,@BBMPCOMM alpine eco road towards itpl was dug by @chairmanbwssb after which a well laid road is left in shambles. Full dust and potholes. When should we expect the road to be repaired @CMofKarnataka this is story of everyplace that bwssb has dug. Do yoir citizens deserve that?,2019-11-22 13:27:24+00:00,rakesh_rrsingh,,Water
846,"@BBMPCOMM @BBMPSWMSplComm you put a tar patch on the road and now again it's dug up by none other than #BWSSB. PLEASE SEND YOUR FORCE NEAR SAMPIGEHALLI POLICE STATION, THANISANDRA ROAD. this is madness sir!!!!!",2019-11-22 12:50:33+00:00,UrbanChaprasi,#BWSSB,Water
847,"With summer just four months away, #BWSSB has called for an external audit to probe the irregularities in installing Rainwater Harvesting (RWH) units. @chairmanbwssb",2019-11-22 11:44:39+00:00,DeccanHerald,#BWSSB,Water
848,"@BBMPCOMM Sir, despite of your order for not digging the roads. today at Chokkanahalli, Hegde Nagar the newly build road is dug up by BWSSB. The strech was recently corrected after it was dug up in the past. Reqst u to help please.",2019-11-22 10:18:26+00:00,amitabhchanda,,Water
849,"#HennurBagalur road in sad state.A toll-free link road to airport, schools,1000s live here.But digging for 4 year project to provide Cauvery drinking water has caused havoc.BBMP says 10 crore sanctioned but road repair to start only after BWSSB work. MLA disqualified-bypoll soon. ",2019-11-22 09:34:26+00:00,MayaSharmaNDTV,#HennurBagalur,Water
850,"BWSSB makes rules and published in daily news paper saying NEW Borewells will not be allowed in core areas of Bangalore and when citizens and neighbours raise their voice,they will be treated like this, then why make rule?@BangaloreMirror @DeccanHerald @timesofindia @tv9kannada",2019-11-22 08:14:35+00:00,satishjadhav77,,Water
851,"This right hand operating unbeknownst to left is defining characteristic of Bengaluru. BWSSB/BESCOM/BBMP dig &amp; run; BMRCL/SWR FOB promises in the wind; GoK/GoI suburban rail football match. Meanwhile we have Mayor with 1 year term; MPs fixing potholes, MLAs beautifying parks! ",2019-11-22 06:45:01+00:00,tarauk,,Water
852,Whome to believe regarding quality of Drinking water in #Bengaluru? BWSSB( @chairmanbwssb) or Bureau of Indian Standards ( @IndianStandards)? @jagograhakjago @irvpaswan,2019-11-22 06:31:24+00:00,rameshapm,#Bengaluru,Water
853,"haha. This was BWSSB Cauvery chamber. It was more height earlier, based on one of the senior citizen complain to BWSSB chairman this has been fixed. But still it is 1 to 1.5 ft heigh above the current road. Fact is citizens have to keep complaining to fix the basic things.",2019-11-22 05:17:20+00:00,hemakumark,,Water
854,"#MyReport | Begur residents are angered at the BWSSB for stalling work for water connections repeatedly, forcing them to rely on private suppliers who charge hefty sums. ",2019-11-22 03:30:00+00:00,QuintMyReport,#MyReport,Water
855,"#Karnataka India could come out of the economic slowdown faster if corruption in local agencies such as BBMP, BDA, BWSSB etc, state government and national government is tackled, says economist Dr R Vaidyanathan. @santwana99 @NewIndianXpress",2019-11-22 03:05:22+00:00,XpressBengaluru,#Karnataka,Water
856,"Following the #MahadevapuraDemands protest, BBMP and BWSSB did an inspection to find out why roads, such as Vibgyor Road, Thubarahalli Main Road and Alpine Eco Road, are susceptible to potholes and water logging. Here's what they found ... ",2019-11-22 02:30:00+00:00,THBengaluru,#MahadevapuraDemands,Water
857,BWSSB should impose RWH on water tankers..... And also create injection Wells to recharge ground water every ward should have 80 to 100 injection Wells ,2019-11-21 05:16:43+00:00,softengg2015,,Water
858,"Sir, in the Kanakapura road stretch, there are few areas which are still bad. a) From Konankunte cross to Dodkalsandra. b) From Chunchungutta cross to yelachenahalli. c) Gubbalala road junction. These are dug up roads by BWSSB, GAIL or other providers. Do at the earliest.",2019-11-21 04:14:20+00:00,Kanakapura_Road,,Water
859,BWSSB men to inspect your rainwater harvesting system ,2019-11-21 03:00:31+00:00,TOIBengaluru,,Water
860,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,Water
861,BWSSB men to inspect your rainwater harvesting system http://toi.in/PnC0Ka,2019-11-21 02:54:11+00:00,TOICitiesNews,,Water
862,⁦@BangaloreMirror⁩ ⁦@chairmanbwssb⁩ toi said bwssb water failed 10/10. Here is bm. Board should fix their stables before penalizing rwh failures. ,2019-11-21 01:21:51+00:00,violatorsbeware,,Water
863,@NammaBESCOM @chairmanbwssb @horamavu @pandtLayout bwssb sewage digging has damaged power cable to our home.. It's been 12 hours with no power. Neither bwssb nor bescom is fixing the problem. They point each other to fix. #nopowerathome #poorservice #civicapathy,2019-11-20 22:06:40+00:00,msmkasim,#nopowerathome #poorservice #civicapathy,Water
864,"You r going great ...We want you to head the UMTA of Blr to offer mobility solution to this clogged city. Bringing BBMP, BWSSB, BESCOM, BDA, BMTC BMRCL, SWR ,DULT together to a meeting table is in itself a marathon task.. All the best Sir ,",2019-11-20 17:18:52+00:00,ksvenu247,,Water
865,@BBMPCOMM when are you going to repair the TC palya and Varanasi main road? Are you waiting for your next birth or till Bangalore becomes a UT? Do you remember your deadline of 15th November that you gave to the residents here to apply for BWSSB connection?,2019-11-20 12:11:28+00:00,anupsingh307,,Water
866,#BWSSB to develop website to market treated water in #Bengaluru https://newsable.asianetnews.com/india/bengaluru-bwssb-set-to-develop-web-portal-to-sell-treated-water-q19mxg,2019-11-20 11:38:53+00:00,ANN_Newsable,#BWSSB #Bengaluru,Water
867,"@PMOIndia @narendramodi @blsanthosh it’s high time to abandon Bangalore civic body.. Bangalore is suffering very bad becoz of Of no coordination of BBMP, BDA, BWSSB, Why can’t an single agency be thr to take care of city @Tejasvi_Surya @HardeepSPuri",2019-11-20 09:50:49+00:00,hemant_7626,,Water
868,Bangalore Water Supply and Sewerage Board (BWSSB) is developing a website to market treated water in #Bengaluru.,2019-11-20 08:32:33+00:00,DeccanHerald,#Bengaluru,Water
869,BWSSB building a web portal to sell treated water https://www.deccanherald.com/city/bwssb-building-a-web-portal-to-sell-treated-water-777863.html @deccanherald,2019-11-20 08:31:39+00:00,harsha5550,,Water
870,"No pot holes all filled except for the BWSSB manholes, which is still the same high risk. Well done by team BBMP. Please take the same step to the roads on the other side of ORR, horamavu is still hell.",2019-11-20 08:28:45+00:00,builderman82,,Water
871,"BWSSB’s workforce woefully inadequate, says Chairman Tushar Girinath http://bit.ly/2Xv6vhD @citizenmatters @Vidhi_India @BIC_Blr",2019-11-20 04:30:00+00:00,indiawater,,Water
872,BWSSB building a web portal to sell treated water | Deccan Herald https://www.deccanherald.com/city/bwssb-building-a-web-portal-to-sell-treated-water-777863.html,2019-11-20 02:53:43+00:00,VIJAYKUMARBABB1,,Water
873,BWSSB building a web portal to sell treated water (via: https://www.deccanherald.com/city/bwssb-building-a-web-portal-to-sell-treated-water-777863.html),2019-11-20 01:36:37+00:00,newsFromBlr,,Water
874,"@CMofKarnataka why is my account at money usd 2 maintain incompetent BBMP and BWSSB? Merging thm 2 have solutions 4 d city &amp; not individual problems. @BBMPCOMM ORR at HSR being laid, trfc diverted to service road. Silt &amp; debris post drain cleaning @chairmanbwssb block 4ft of rd!",2019-11-20 01:33:29+00:00,TaranTripathi,,Water
875,Bengaluru's tap water safe: BWSSB http://toi.in/UMG_6Z,2019-11-19 17:25:00+00:00,TOIBengaluru,,Water
876,Bengaluru's tap water safe: BWSSB http://toi.in/9j-W1Z,2019-11-19 17:21:40+00:00,TOICitiesNews,,Water
877,"How Bengaluru would have been if BBMP, BWSSB &amp; BESCOM co-ordinated ",2019-11-19 15:04:42+00:00,KaakaAngadi,,Water
878,"#MyReport | Begur residents are angered at the BWSSB for stalling work for water connections repeatedly, forcing them to rely on private suppliers who charge hefty sums. ",2019-11-19 14:00:00+00:00,QuintMyReport,#MyReport,Water
879,http://Sir.pl bwssb must have WhatsApp to resolve issues . appreciate your accessibility Great sir.,2019-11-19 13:40:02+00:00,Janakihbr,,Water
880,"First time Bangalore one is opened in Domlur ward. Adhar card new and correction. Bescom, bwssb, mobile, telephone bills can be paid. Traffic fines, rooms for TTD and other holy places will be booked @PCMohanMP @BJPKarITCell @BJP4Karnataka @blsanthosh @BJP_RSS",2019-11-19 08:48:09+00:00,CrGundanna,,Water
881,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,Water
882,Really great to see @blrcitytraffic @DULTBangalore @BBMPCOMM all coming together to make things happen for Bangalore. Bangalore can be the best city in India if such cooperation is seen. Also need to include BWSSB/BESCOM who are always on heels to dig roads.,2019-11-19 04:52:53+00:00,Ganesh1287,,Water
883,"Unfortunately the work quality is bad. Citizens are left to thank even horrible works because thats the state in which BBMP,BWSSB left us. No specifications or contract published,no audit of work.This way even 500cr funds cant help. Halanayakanahalli road,Bellandur150 @ArvindLBJP",2019-11-19 01:53:51+00:00,kdevforum,,Water
884,"Respective Officers, We r submitting complaints from 23rd July 2019. Where r u? #Chief_Engineer #BWSSB &amp; #BBMP @BBMPCOMM @bbmpcommr @mla @mp @bbmpcorporator @NaliniManjunath @BBMP_MAYOR @MGouthamKumar3 Pramod Layout RR Nagar Ward no.160 90355 02729 / 96119 22466 / 9731499133",2019-11-18 15:29:33+00:00,VivekGo50068537,#Chief_Engineer #BWSSB #BBMP,Water
885,One part of the job is supply and the other is to evacuate. They seem to have found some middle ground. Amazed at BWSSB silence on the matter which has put Bengaluru on front page for wrong reasons,2019-11-18 13:45:39+00:00,Anandagundurao,,Water
886,"BWSSB: ಬಿ, ಸಿ ದರ್ಜೆ ಹುದ್ದೆಗಳ ನೇಮಕ.. ದಾಖಲೆಗಳ ಪರಿಶೀಲನೆಗೆ ಅಭ್ಯರ್ಥಿಗಳ ಪಟ್ಟಿ ಪ್ರಕಟ #bwssbresult2019 http://toi.in/ctaqBb36",2019-11-18 12:35:11+00:00,Vijaykarnataka,#bwssbresult2019,Water
887,Ehhh... but you have a central Govt and state Govt now. What's step taken by BJP? Most areas of Bengaluru depend on Tankers. BWSSB dosen't seem interested in provide Kaveri to everyone either,2019-11-18 11:15:12+00:00,malthnks,,Water
888,I see a small amount has been allocated but not a single mention of UGD and #CauveryWater. So is #BWSSB #BBMP shying away from their responsibilities to citizens? They'll work only when MLAs MPs ask them to do so? No funds left from our taxes to spend on our needs?,2019-11-18 09:47:22+00:00,jiboyv,#CauveryWater #BWSSB #BBMP,Water
889,"I am really surprised with this! The overall distance from sourcing to distribution in the city is less than 100kms and hence I would suspect all the storage and pumping assets of BWSSB! Need resolution immediately, before water purifier companies have a surge in sales!",2019-11-18 08:21:54+00:00,rangu_s,,Water
890,"Dugged before Diwali, still not cleared at Kumbarpet Main Road Bangalore-560 002. Also electric cables cut, @BBMP_MAYOR @BBMPCOMM @chairmanbwssb @NammaBESCOM Contractor(Bwssb) Anand Reddy +9198804 00359 not responding @NEWS9TWEETS @tv9kannada @BangaloreMirror – at Sapthagiri Enterprises",2019-11-18 06:17:19+00:00,pradeep_jjain,,Water
891,"‘Hundreds of restaurants will shut down in Bengaluru’ | https://timesofindia.indiatimes.com/city/bengaluru/hundreds-of-restaurants-will-shut-down-in-bengaluru/articleshow/72091379.cms Maamool culture has spoiled fine restaurant industry in Bengaluru. - Illogically high rentals and silly competition from delivery apps operators. - Maamool for Police, BBMP, BWSSB, Health &amp; Labor Ins",2019-11-18 05:14:54+00:00,divaker01,,Water
892,"#Bangalore BIS says water unsafe, BWSSB claims otherwise - http://tinyurl.com/w7zkvhp",2019-11-17 20:30:07+00:00,bangalore_pulse,#Bangalore,Water
893,Yes not only piped .@BWSSB water but also tanker water . Quality Control is a must ! .@BPACofficial,2019-11-17 16:47:55+00:00,RevathyAshok,,Water
894,@BBMPCOMM @BBMP_MAYOR @Tejasvi_Surya @BSYBJP Dear sir please repair our road totally gone due to bwssb work . address Kudlu village AECS layout behind to corporation bank almost 1.5 km totally pot holes during rain we dont know which road and which is pothole please help,2019-11-17 15:09:02+00:00,naveenr1986,,Water
895,"Pls inform us when is the next road diggining by bwssb or someone , they have to dig the concrete roads now!!",2019-11-17 14:30:09+00:00,anandbr2005,,Water
896,#Delhi 's #AQI is worse &amp; now BSI says #Bengaluru 's #WQI of Tap water is among d worst in country! *Water Quality Index! BWSSB should stop mixing Chlorine r other chemicals &amp; start adding some 'Spirits' to make it potable! ,2019-11-17 14:10:36+00:00,KyasapuraS,#Delhi #AQI #Bengaluru #WQI,Water
897,sad state ! test tanker water it will be worse ! .@bwssbchairman Sir .@chairmanbwssb has to be responsibl fr providing safe drnkng watr 2 evry resident of city. It has becom Cauvery Distribtn Co. Only 50% of city gets BWSSB water. Rest left to fend for themselves .@BPACofficial,2019-11-17 11:25:37+00:00,RevathyAshok,,Water
898,@chairmanbwssb @CMofKarnataka @BBMP_MAYOR Is BWSSB giving extra filtered water to Residential apartments or building with higher sq ft? If not then why double charges? Seems BWSSB is encouraging small chicken houses? Seems illogical. #bwssbcharges @BangaloreMirror @Bengaluru2050,2019-11-17 07:41:42+00:00,DThZach,#bwssbcharges,Water
899,Matter of pride BWSSB? ,2019-11-17 07:36:04+00:00,moneybloke,,Water
900,Let us take legal route and put a few behind bars. BWSSB is playing with people's lives. irresponsible organisation..,2019-11-17 07:33:13+00:00,shashibk,,Water
901,There is no reason for BWSSB to exist. BLR copied Delhi model having a Jal Nigam &amp; Municipal Corporation - instead copy Mumbai model where BBMP's equivalent BMC supplies water &amp; takes care of sewerage - essentially it means a single throat to choke as @shashibk likes to say :),2019-11-17 07:24:59+00:00,ram_soc,,Water
902,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
903,Do they mean Kaveri water supplied by BWSSB or tanker water from don't-ask-where?,2019-11-17 04:18:25+00:00,aydiav,,Water
904,"@bjp_muniswamy Sir, few apartments on ECC Road has no Cauvery water supply since almost 3 months now, even after your directions to BWSSB engineers in ward meeting held on Nov 13 in Thalaseery hotel. Need your intervention here.",2019-11-17 04:12:31+00:00,prabhu_btk,,Water
905,"BJP may lose votes in north Bengaluru because of BESCOM, BBMP, BWSSB. We had lot of expectations on @BSYBJP ji but lost it. Just visit #horamavu once. Bengaluru being capital city, no basic facilities. We are unfortunate. @BBMPCOMM",2019-11-17 02:29:58+00:00,metimath,#horamavu,Water
906,"iTWEET:Bengaluru's tap water is among the most unsafe in India! Is this the reason why BWSSB means ""Bangalore Water Supply &amp; Sewerage Board""? Just asking! #Bengaluru #BWSSB #WaterPollution #Water",2019-11-17 02:14:28+00:00,harishbijoor,#Bengaluru #BWSSB #WaterPollution #Water,Water
907,"@chairmanbwssb @bwssbchairman Bengaluru's tap water most unsafe to drink. No need to see report . You can see Kaveri water #BWSSB from open eyes in a glass. For you it's a news alert but for citizens, its health hazardous. Where are filters in Bangalore? ",2019-11-17 02:10:38+00:00,AshokAGehlot2,#BWSSB,Water
908,"iTWEET:If Delhi's air quality is bad, our tap water is among the most unsafe! We compete! #Delhi #NCR #Gurugram #Noida #AQI #Pollution #WaterPollution #Water #Bengaluru #BWSSB",2019-11-17 02:10:08+00:00,harishbijoor,#Delhi #NCR #Gurugram #Noida #AQI #Pollution #WaterPollution #Water #Bengaluru #BWSSB,Water
909,"Dear @CMofKarnataka Sir,All the civic bodies in #Bengaluru e.g. #BBMP,#Bescom,#BWSSB,#BDA etc hv gone defunct. It seems their goal is not to serve ppl rather to harass them! And they dont disappoint in finding newer ways to achieve that. I must say U hv a very tough time ahead!",2019-11-16 20:38:34+00:00,aanand77,#Bengaluru #BBMP #Bescom #BWSSB #BDA,Water
910,@bwssbchairman all roads inside shubh enclave has been dug up by #bwssb and there is no way to come out of home..Now @BBMPCOMM is saying they will not repair the roads as it's a private layout..We pay bbmp property taxes..Why it was dug up in first place if it's private???,2019-11-16 17:43:44+00:00,rajmalhotrasid,#bwssb,Water
911,Shame. Bwssb chairman should be asked to explain this.,2019-11-16 16:24:06+00:00,PrashnikQ,,Water
912,#Nobel Residency at Begur hobli is a training ground for BBMP and BWSSB as they dug up the Nobel Residency Road every day!,2019-11-16 15:55:34+00:00,v_venkatpdy,#Nobel,Water
913,@BBMPCOMM Living in BLR is becoming a real challenge everyday with incompetent #BBMP &amp; BWSSB making a mess out of every corner of the city,2019-11-16 15:52:34+00:00,v_venkatpdy,#BBMP,Water
914,"Repair work by BWSSB of the leaking pipeline under the Walking &amp; Cycle Track is going on, hope this will ensure the Track does not cave in again! ",2019-11-16 15:45:02+00:00,AgaraLake,,Water
915,That’s true.. but there are no roads left anywhere in babsabpalya/ hormavu ..all of them dug up by #BWSSB for last 2+ yrs. These roads are dangerous for small cars &amp; two wheelers. Little rain and the whole thing turns to slush . Stupid or Zero planning by BWSSB / bbmp combine,2019-11-16 14:07:06+00:00,ghanshyam_in,#BWSSB,Water
916,Tipper struck In babsabpalya roads .. Daily occurrence .. all thanks to the mindless digging by #bwssb @chairmanbwssb @SajivSBLR @HennurT @HennurBlr,2019-11-16 13:06:20+00:00,ghanshyam_in,#bwssb,Water
917,How to prevent big trucks from entrying residental layouts.. The BBMP-BWSSB way ! ..very effective @BBMP_MAYOR @BBMPCOMM @chairmanbwssb Thank you for keeping us safe from trucks at Babusabpalya and Horamavu. @VoiceOfHoramavu .,2019-11-16 12:53:06+00:00,DThZach,,Water
918,Was it BWSSB supplies samples?,2019-11-16 11:24:52+00:00,smokapur,,Water
919,This is terrible indeed. @chairmanbwssb I have raised this issue a long ago. Asked you about Water Vision report also. No reply has come in yet. It’s been more than 2 years now. @TVMohandasPai BWSSB has permanent bureaucracy. They have failed us again and again. ,2019-11-16 10:36:10+00:00,iamanilshetty,,Water
920,Please do something about not existent roads within Shubh Enclave in Haralur Road Bengaluru. BWSSB has dug up all roads and BBMP is not repairing over the past one year @PCMohanMP @CMofKarnataka @BBMPCOMM @BBMP_MAYOR @HardeepSPuri,2019-11-16 07:32:23+00:00,pradeeproyindia,,Water
921,"BBMP/BWSSB civic apathy forces over 4,000 residents to stage protest on poor condition of roads in Haralur Road, Shubh Enclave, etc in Bengaluru https://www.thehindu.com/news/cities/bangalore/over-4000-residents-stage-protest-on-haralur-main-road-in-bengaluru/article29990721.ece @CMofKarnataka @bbmpcommr @bwssbchairman @ArvindLBJP @PCMohanMP @PMOIndia @HardeepSPuri @TVMohandasPai",2019-11-16 07:18:53+00:00,pradeeproyindia,,Water
922,"Please give us our water bills, we want to pay them, residents of Bellandur ward in Bangalore tell BWSSB. New Indian Express-Bengaluru http://epaper.newindianexpress.com/c/45807401 @chairmanbwssb @csogok @WFRising @XpressBengaluru @MtfRoads @RewabeBlr @BellandurJothge @carmelaramunite",2019-11-16 05:02:51+00:00,Lolita_TNIE,,Water
923,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,Water
924,"BPL is still a Work-in-Progress but I am so glad that we kept The PROMISE & The DATE! From the Route Inspection Tour we took in a bus full of MDs/Commissioners/Engineers in early Oct to make it a reality in Nov - BBMP, BMTC, BTP, DULT, BESCOM & BWSSB led by DyCM. Gives HOPE ",2019-11-16 03:27:58+00:00,rk_misra,,Water
925,BWSSB must be think wow.. new roads to dig,2019-11-15 17:03:23+00:00,ekDoTeen4,,Water
926,"This is the condition of roads from years now. In the name of BWSSB work everything is just spoilt, commuting is a big headache for everyone Provide us basic infrastructure @BBMP_MAYOR @BBMPCOMM @ArvindLBJP @BSYBJP @CMofKarnataka @FIGHT4RIGHT13 @kdevforum",2019-11-15 15:16:38+00:00,nandakishoreks,,Water
927,@FreeChargeCares have you removed bwssb from the list of providers for water bill payment?,2019-11-15 12:03:52+00:00,deepakkoppikar,,Water
928,@bwssbdirector @chairmanbwssb kindly sort out this problem which we are facing from 1month..no response from either bbmp or bwssb.. elders and kids are unable to get out of house meanwhile traffic jam happens because of this.this is @9th cross ittamadu bsk III stage ,2019-11-15 11:34:12+00:00,drsuneelks,,Water
929,"Very true and MLA Sir pls visit these areas, like inside shubh enclave, entire roads under your ward is dug up for BWSSB, its good you are helping to get us cauvery and UGD connection same time Sir pls help so all roads are back to original shape we need extra funds pls help ",2019-11-15 06:54:44+00:00,MontuMakadia,,Water
930,All of BWSSB dug up roads should get funds to restore.,2019-11-15 06:44:05+00:00,hemakumark,,Water
931,"Reviewed road widening, footpath remodeling & other development work in progress on Kanakapura road along with Hon'ble MLA & officials from #BWSSB, #Bescom, #GAIL &amp; other agencies.(1/2) #BBMP #Bengaluru",2019-11-15 03:48:54+00:00,BBMPSWMSplComm,#BWSSB #Bescom #GAIL #BBMP #Bengaluru,Water
932,@BBMPCOMM Another 2 bikers were involved in a collission just at the spot the BWSSB dug the road last night. Not sure the extent of the injuries but the bikes were badly damaged. Do we need lives to be lost before action is taken. https://twitter.com/HennurT/status/1194867454326923264,2019-11-14 16:17:44+00:00,nadia_zackria,,Water
933,"Dear @chairmanbwssb, #HennurBagalurRoad #BWSSB ongoing work without barricades/warning lights/reflectors and poor lighting on the road. This is the result. @BBMPCOMM @csogok @MayaSharmaNDTV @BangaloreMirror @DeccanHerald @TOIBengaluru @NewIndianXpress @thenewsminute",2019-11-14 16:00:27+00:00,HennurT,#HennurBagalurRoad #BWSSB,Water
934,"Blame games are on. Bbmp — contractor — Bangalore traffic. And just for fun, BESCOM, bwssb, Airtel, Tata, jio.",2019-11-14 13:02:46+00:00,cruisemaniac,,Water
935,"#MyReport | Begur residents are angered at the BWSSB for stalling work for water connections repeatedly, forcing them to rely on private suppliers who charge hefty sums. ",2019-11-14 06:30:00+00:00,QuintMyReport,#MyReport,Water
936,@BBMPCOMM New digging work has started from last night by BWSSB at Gubbi cross. Vehicles keep getting stuck in these trenches The dust fills the air everytime a vehicle passes by.The air we are breathing is causing various respiratory disorders. Will there ever be respite.. ,2019-11-14 05:46:24+00:00,nadia_zackria,,Water
937,"After a long wait, the gods have opened their eyes. Work started for road repair on Kuvempunagar Main Road Doddakallasandra, B’luru. @mantriblr please keep your heavy trucks off the road. Shift your yard entry. Thanks @BBMPSWMSplComm @BBMP_MAYOR @ShobhaGowdainc",2019-11-14 05:15:09+00:00,avinamadhari,,Water
938,I was totally against white topping before the rains. But must agree that has been the best thing to happen to bluru roads! The only roads I can ride/drive without having to worry abt potholes. However I hope it stays that way bwssb or jio doesn't dig that up to lay something,2019-11-14 01:12:48+00:00,MelvinLouis,,Water
939,"Dear KSPCB and BWSSB, Bren Palms apartment at Kudlu main road has been discharging STP treated water into storm water drain since December 2017. OWC has not been repaired and is non functional from past two years.",2019-11-13 19:33:47+00:00,rajnisharma682,,Water
940,"BJP will win Sir for sure but make agencies like BBMP, BWSSB, BESCOM work hard. There are so much work left since ages thanks to previous govt. They blocked each work deliberately. All the best Sir!",2019-11-13 18:03:05+00:00,Nidhi283,,Water
941,Yes. And last month we consumed ZERO litres from BWSSB. Repeat. ZERO litres as we conserved rain water and use upto 80% of the water twice. We DONT have a borewell. All in a 1500SFT (30*50) site.,2019-11-13 13:19:35+00:00,Madhavatweets,,Water
942,"Hai Dear KID & AKPS today BWSSB, AEE Mr Harikumar &amp; Mrs Rekha Opening Joint Account,at R T Nagar Main Branch, thankyou &amp; takecare..... ",2019-11-13 11:21:05+00:00,sanbhagh,,Water
943,@BWSSB after digging the road they close mud on it they leave as it is after months they start putting patch no exact road,2019-11-13 11:09:32+00:00,SyedZak6,,Water
944,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
945,"BWSSB's workforce woefully inadequate, says Chairman Tushar Girinath http://bengaluru.citizenmatters.in/bengaluru-solutions-series-sustainable-equitable-water-access-bwssb-workforce-38661 via @citizenmatters",2019-11-13 10:44:32+00:00,bhargirao,,Water
946,"#Bangalore BWSSB&amp;#8217;s workforce woefully inadequate, says Chairman Tushar Girinath - http://tinyurl.com/yfttgcyf",2019-11-13 10:30:07+00:00,bangalore_pulse,#Bangalore,Water
